work_id,mp_id,mp_name,state,constituency,district,allocated_limit,work_category,work_description,implementing_agency,sanction_date,cost_sanctioned,expenditure,completion_date,status,synthetic_ground_truth_fraud,synthetic_issue_tags,record_source,utilization_ratio,completion_lag_days,cost_ratio_to_category_median,lag_ratio_to_category_median,agency_concentration,sanction_month,is_year_end_rush,is_round_number,same_day_batch_key,is_near_threshold,is_possible_split,is_duplicate_suspect,duplicate_match_id,is_vague_description,rule_reason_codes,rule_flag_count,_iso_pred,anomaly_decision_score,is_statistical_anomaly,anomaly_score_normalized,all_reason_codes,risk_score,risk_band,is_flagged,sanction_ym
W005994,LS338,Prataprao Jadhav,Maharashtra,Buldhana,Buldhana District,147000000.0,Public Toilet Complex,Public Toilet Complex in Buldhana District ward 11,Cooperative Board Agency 7,2024-08-04,264576.54,226139.68,2025-02-17,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8547230982762115,197,0.6504304806948894,1.0648648648648649,0.08333333333333333,8,False,False,LS338_Cooperative Board Agency 7_2024-08-04,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.10183173201337875,False,0.03793242090200588,['SHELL_AGENCY_PATTERN'],14.2,Low,False,2024-08
W005995,LS338,Prataprao Jadhav,Maharashtra,Buldhana,Buldhana District,147000000.0,Drainage System,Drainage System in Buldhana District ward 14,State PSU Agency 5,2023-12-28,854730.93,822651.2,2024-06-18,Completed,0,,SYNTHETIC_DEMO_DATA,0.962468036578482,173,1.2709039915401628,0.9664804469273743,0.08333333333333333,12,False,False,LS338_State PSU Agency 5_2023-12-28,True,False,True,W005992,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.09059792148683299,False,0.06248530232689242,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2023-12
W005996,LS338,Prataprao Jadhav,Maharashtra,Buldhana,Buldhana District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Buldhana District ward 16,Contractor Firm 13,2021-06-23,668094.81,666586.91,2021-12-05,Completed,0,,SYNTHETIC_DEMO_DATA,0.9977429850113638,165,1.3141323810713743,0.9016393442622951,0.08333333333333333,6,False,False,LS338_Contractor Firm 13_2021-06-23,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.04806942818074661,False,0.15543658104536118,['SHELL_AGENCY_PATTERN'],14.8,Low,False,2021-06
W005997,LS338,Prataprao Jadhav,Maharashtra,Buldhana,Buldhana District,147000000.0,School Building Repair,School Building Repair in Buldhana District ward 15,Contractor Firm 16,2021-05-30,993147.18,847432.98,2021-09-06,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8532803566939594,99,1.1505113230201862,0.5409836065573771,0.08333333333333333,5,False,False,LS338_Contractor Firm 16_2021-05-30,True,False,True,W005998,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.05156799482881824,False,0.14779003120689072,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.7,Medium,False,2021-05
W005998,LS338,Prataprao Jadhav,Maharashtra,Buldhana,Buldhana District,147000000.0,School Building Repair,School Building Repair in Buldhana District ward 9,Contractor Firm 10,2022-10-12,905794.93,724098.06,2023-02-26,In Progress,0,,SYNTHETIC_DEMO_DATA,0.7994061746404344,137,1.0493181114397132,0.7486338797814208,0.08333333333333333,10,False,False,LS338_Contractor Firm 10_2022-10-12,True,False,True,W005989,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.0879515902463302,False,0.0682691863442969,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2022-10
W005999,LS338,Prataprao Jadhav,Maharashtra,Buldhana,Buldhana District,147000000.0,Community Hall Construction,Community Hall Construction in Buldhana District ward 5,Contractor Firm 12,2022-12-10,1160065.51,971318.22,2023-06-29,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8372960075332297,201,1.0079649760292095,1.1104972375690607,0.08333333333333333,12,False,False,LS338_Contractor Firm 12_2022-12-10,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.11659132650873333,False,0.005673502820068066,['SHELL_AGENCY_PATTERN'],14.0,Low,False,2022-12
W006000,LS338,Prataprao Jadhav,Maharashtra,Buldhana,Buldhana District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Buldhana District ward 12,Zilla Parishad Agency 3,2023-04-03,660199.89,534003.2,2023-12-16,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8088507860854081,257,1.2986031929042516,1.4043715846994536,0.08333333333333333,4,False,False,LS338_Zilla Parishad Agency 3_2023-04-03,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.04128209181468956,False,0.17027114360032192,['SHELL_AGENCY_PATTERN'],14.9,Low,False,2023-04
W006001,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Joynagar(Sc) District ward 12,Contractor Firm 15,2022-03-24,574506.6,522922.4,2022-09-15,In Progress,0,,SYNTHETIC_DEMO_DATA,0.9102113013149022,175,1.1300457882605306,0.9562841530054644,0.2,3,True,False,LS339_Contractor Firm 15_2022-03-24,False,False,True,W006002,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.06341213924417488,False,0.12190318962964508,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.6,Medium,False,2022-03
W006002,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Joynagar(Sc) District ward 8,Municipal Corp. Agency 4,2022-07-13,509047.85,432400.86,2023-01-23,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8494306772929107,194,1.0012894175899432,1.0601092896174864,0.1,7,False,False,LS339_Municipal Corp. Agency 4_2022-07-13,False,False,True,W006008,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",3,1,0.11497456776490639,False,0.00920712888898112,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",44.0,High,True,2022-07
W006003,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Joynagar(Sc) District ward 9,PWD Agency 9,2021-09-19,867013.51,846420.44,2022-04-29,Completed,0,,SYNTHETIC_DEMO_DATA,0.9762482709179467,222,0.8758009021416837,1.2265193370165746,0.1,9,False,False,LS339_PWD Agency 9_2021-09-19,True,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.07748120777515027,False,0.09115350139310519,['SHELL_AGENCY_PATTERN'],14.5,Low,False,2021-09
W006004,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Joynagar(Sc) District ward 2,Contractor Firm 9,2022-03-08,318425.29,317712.37,2022-07-29,Completed,0,,SYNTHETIC_DEMO_DATA,0.9977611074798739,143,0.660926753690772,0.7944444444444444,0.1,3,True,False,LS339_Contractor Firm 9_2022-03-08,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.0454682284717049,False,0.1611218245224192,['SHELL_AGENCY_PATTERN'],14.8,Low,False,2022-03
W006005,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Drinking Water Facility,Drinking Water Facility in Joynagar(Sc) District ward 16,Contractor Firm 8,2021-01-31,472480.91,420145.24,2021-08-15,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8892322019952087,196,0.9271031161135845,1.0710382513661203,0.2,1,True,False,LS339_Contractor Firm 8_2021-01-31,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.06431255624027565,False,0.11993521699151188,['SHELL_AGENCY_PATTERN'],14.6,Low,False,2021-01
W006006,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Solar Street Lighting,Solar Street Lighting in Joynagar(Sc) District ward 8,Contractor Firm 15,2024-07-19,439328.1,368923.44,2024-12-12,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8397446919511864,146,1.232398955745443,0.8021978021978022,0.2,7,False,False,LS339_Contractor Firm 15_2024-07-19,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.046540556670024824,False,0.15877811870330327,['SHELL_AGENCY_PATTERN'],14.8,Low,False,2024-07
W006007,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,School Building Repair,School Building Repair in Joynagar(Sc) District ward 13,State PSU Agency 5,2022-11-09,1066840.47,838028.58,2023-06-15,In Progress,0,,SYNTHETIC_DEMO_DATA,0.7855238000110738,218,1.2358813127689463,1.1912568306010929,0.1,11,False,False,LS339_State PSU Agency 5_2022-11-09,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.07432798462244872,False,0.09804526033736916,['SHELL_AGENCY_PATTERN'],14.5,Low,False,2022-11
W006008,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Joynagar(Sc) District ward 13,Contractor Firm 17,2023-11-01,467850.53,380122.49,2024-05-05,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8124870351220933,186,0.9202549125840453,1.0163934426229508,0.1,11,False,False,LS339_Contractor Firm 17_2023-11-01,False,False,True,W006002,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.10519539588659649,False,0.03058071775220339,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.2,Medium,False,2023-11
W006009,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Drainage System,Drainage System in Joynagar(Sc) District ward 15,Contractor Firm 8,2022-04-15,753587.51,702432.02,2022-10-25,Completed,0,,SYNTHETIC_DEMO_DATA,0.9321173860750426,193,1.1205132993535314,1.0782122905027933,0.2,4,False,False,LS339_Contractor Firm 8_2022-04-15,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.056730890853238736,False,0.1365058838023152,['SHELL_AGENCY_PATTERN'],14.7,Low,False,2022-04
W006010,LS339,Pratima Mondal,West Bengal,Joynagar(Sc),Joynagar(Sc) District,147000000.0,Public Toilet Complex,Public Toilet Complex in Joynagar(Sc) District ward 3,District Rural Dev. Agency 1,2022-12-21,306555.65,278118.81,2023-05-14,In Progress,0,,SYNTHETIC_DEMO_DATA,0.907237592913391,144,0.7536312130668664,0.7783783783783784,0.1,12,False,False,LS339_District Rural Dev. Agency 1_2022-12-21,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.09729112376469284,False,0.04785648145682875,['SHELL_AGENCY_PATTERN'],14.2,Low,False,2022-12
W006011,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Chandini Chowk District ward 17,NGO Partner Agency 6,2023-12-21,483347.19,460507.46,2024-07-19,Completed,0,,SYNTHETIC_DEMO_DATA,0.9527467409089521,211,1.0032403179793188,1.1722222222222223,0.16666666666666666,12,False,False,LS340_NGO Partner Agency 6_2023-12-21,False,False,True,W006020,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.06841837089629144,False,0.11096145157473714,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.6,Medium,False,2023-12
W006012,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Community Hall Construction,Community Hall Construction in Chandini Chowk District ward 17,Panchayati Raj Agency 8,2023-11-28,1269779.11,1159155.67,2024-08-27,In Progress,0,,SYNTHETIC_DEMO_DATA,0.9128797763888239,273,1.1032936150076051,1.5082872928176796,0.16666666666666666,11,False,False,LS340_Panchayati Raj Agency 8_2023-11-28,False,False,True,W006018,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.01579387425380524,False,0.22597879346901983,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",27.1,Medium,False,2023-11
W006013,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,School Building Repair,School Building Repair in Chandini Chowk District ward 18,Contractor Firm 4,2024-07-16,515908.4,494754.66,2024-11-27,Completed,0,,SYNTHETIC_DEMO_DATA,0.9589971010357652,134,0.5976540716162808,0.73224043715847,0.08333333333333333,7,False,False,LS340_Contractor Firm 4_2024-07-16,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.05877864018012102,False,0.13203027454292593,['SHELL_AGENCY_PATTERN'],14.7,Low,False,2024-07
W006014,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Chandini Chowk District ward 13,Contractor Firm 15,2024-11-17,538313.18,513854.01,2025-04-30,Completed,0,,SYNTHETIC_DEMO_DATA,0.9545633082957395,164,1.0588538788312145,0.8961748633879781,0.08333333333333333,11,False,False,LS340_Contractor Firm 15_2024-11-17,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.10569972850611686,False,0.02947843647582571,['SHELL_AGENCY_PATTERN'],14.1,Low,False,2024-11
W006015,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Library / Reading Room,Library / Reading Room in Chandini Chowk District ward 14,NGO Partner Agency 6,2024-10-22,340135.03,315389.92,2025-04-30,Completed,0,,SYNTHETIC_DEMO_DATA,0.9272491574890124,190,0.5689679280501155,1.0497237569060773,0.16666666666666666,10,False,False,LS340_NGO Partner Agency 6_2024-10-22,False,False,True,W006016,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.03863987865674051,False,0.17604602703930272,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.9,Medium,False,2024-10
W006016,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Library / Reading Room,Library / Reading Room in Chandini Chowk District ward 6,Contractor Firm 5,2023-12-31,569125.42,456364.22,2024-08-02,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8018693313681191,215,0.9520163536759263,1.1878453038674033,0.08333333333333333,12,False,False,LS340_Contractor Firm 5_2023-12-31,False,False,True,W006015,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.0952783559374103,False,0.052255634325066636,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2023-12
W006017,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Chandini Chowk District ward 11,PWD Agency 2,2024-02-05,497234.71,474773.24,2024-07-08,Completed,0,,SYNTHETIC_DEMO_DATA,0.9548272283726934,154,0.9780531499767738,0.8415300546448088,0.25,2,True,False,LS340_PWD Agency 2_2024-02-05,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.02120510633081063,False,0.21415187692673876,['SHELL_AGENCY_PATTERN'],15.1,Low,False,2024-02
W006018,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Community Hall Construction,Community Hall Construction in Chandini Chowk District ward 5,PWD Agency 2,2024-04-13,1217014.6,1016764.94,2024-06-04,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8354582927764382,52,1.0574472575399627,0.287292817679558,0.25,4,False,False,LS340_PWD Agency 2_2024-04-13,False,False,True,W006019,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,-1,-0.08389442022852361,True,0.4438598827120669,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN', 'STATISTICAL_ANOMALY']",50.2,High,True,2024-04
W006019,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Community Hall Construction,Community Hall Construction in Chandini Chowk District ward 1,Contractor Firm 11,2022-06-16,1321161.38,1146448.45,2023-02-12,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8677580705545601,241,1.147938963138743,1.3314917127071824,0.08333333333333333,6,False,False,LS340_Contractor Firm 11_2022-06-16,False,False,True,W006018,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.09165089595536491,False,0.06018389647638389,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2022-06
W006020,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Chandini Chowk District ward 6,PWD Agency 2,2024-07-12,359135.5,291901.74,2025-02-11,In Progress,0,,SYNTHETIC_DEMO_DATA,0.812789991521306,214,0.745425277464966,1.1888888888888889,0.25,7,False,False,LS340_PWD Agency 2_2024-07-12,False,False,True,W006011,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.01343297227132706,False,0.23113883656344358,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",27.2,Medium,False,2024-07
W006021,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Drainage System,Drainage System in Chandini Chowk District ward 16,Panchayati Raj Agency 8,2024-03-21,717405.83,659869.3,2024-06-30,In Progress,0,,SYNTHETIC_DEMO_DATA,0.9197991881387416,101,1.0667145658355706,0.5642458100558659,0.16666666666666666,3,True,False,LS340_Panchayati Raj Agency 8_2024-03-21,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.021725963043487895,False,0.2130134802023591,['SHELL_AGENCY_PATTERN'],15.1,Low,False,2024-03
W006022,LS340,Praveen Khandelwal,Delhi,Chandini Chowk,Chandini Chowk District,147470276.0,Sports Facility Development,Sports Facility Development in Chandini Chowk District ward 1,Municipal Corp. Agency 4,2021-04-29,564763.81,448910.9,2021-09-28,In Progress,0,,SYNTHETIC_DEMO_DATA,0.7948648480149604,152,0.7043548556631042,0.8172043010752689,0.08333333333333333,4,False,False,LS340_Municipal Corp. Agency 4_2021-04-29,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.08118816945498153,False,0.0830514784547246,['SHELL_AGENCY_PATTERN'],14.4,Low,False,2021-04
W006023,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Phulpur District ward 3,Contractor Firm 14,2024-07-14,1033702.02,896067.4,2025-03-21,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8668527125447621,250,1.044178840606164,1.3812154696132597,0.125,7,False,False,LS341_Contractor Firm 14_2024-07-14,False,False,True,W006030,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.07303224471969849,False,0.10087726005060471,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.5,Medium,False,2024-07
W006024,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Drainage System,Drainage System in Phulpur District ward 13,Contractor Firm 4,2022-07-17,777353.68,719598.78,2023-03-19,Completed,0,,SYNTHETIC_DEMO_DATA,0.9257031882836136,245,1.1558513446453078,1.3687150837988826,0.0625,7,False,False,LS341_Contractor Firm 4_2022-07-17,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.07859381049338593,False,0.08872177063271058,['SHELL_AGENCY_PATTERN'],14.4,Low,False,2022-07
W006025,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Sports Facility Development,Sports Facility Development in Phulpur District ward 8,Contractor Firm 2,2022-12-01,564949.62,463399.44,2023-07-11,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8202491400914652,222,0.7045865917860875,1.1935483870967742,0.0625,12,False,False,LS341_Contractor Firm 2_2022-12-01,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.0882587389930915,False,0.06759787479411439,['SHELL_AGENCY_PATTERN'],14.3,Low,False,2022-12
W006026,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Phulpur District ward 18,Panchayati Raj Agency 8,2024-11-03,937769.44,753410.82,2025-04-24,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8034073065976644,172,0.9472739606478583,0.9502762430939227,0.0625,11,False,False,LS341_Panchayati Raj Agency 8_2024-11-03,True,False,True,W006023,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.10528346786158099,False,0.030388225565020743,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.2,Medium,False,2024-11
W006027,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,School Building Repair,School Building Repair in Phulpur District ward 3,Contractor Firm 11,2022-03-30,536841.06,520990.53,2022-09-29,Completed,0,,SYNTHETIC_DEMO_DATA,0.970474445453185,183,0.621903511010482,1.0,0.0625,3,True,False,LS341_Contractor Firm 11_2022-03-30,False,False,True,W006031,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.07054721325474778,False,0.10630860347159865,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.5,Medium,False,2022-03
W006028,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Road Construction/Repair,Road Construction/Repair in Phulpur District ward 2,PWD Agency 2,2023-10-06,1200644.64,1158150.11,2024-03-28,Completed,0,,SYNTHETIC_DEMO_DATA,0.9646069048373882,174,0.6084330674269888,0.9720670391061452,0.0625,10,False,False,LS341_PWD Agency 2_2023-10-06,False,False,True,W006034,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.0721117456625131,False,0.1028891245154171,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.5,Medium,False,2023-10
W006029,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Drainage System,Drainage System in Phulpur District ward 9,Cooperative Board Agency 7,2024-02-01,473992.27,468715.89,2024-09-18,Completed,0,,SYNTHETIC_DEMO_DATA,0.9888682150871363,230,0.7047816415186737,1.2849162011173185,0.0625,2,True,False,LS341_Cooperative Board Agency 7_2024-02-01,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.048632199759931216,False,0.15420657419947703,['SHELL_AGENCY_PATTERN'],14.8,Low,False,2024-02
W006030,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Phulpur District ward 8,Municipal Corp. Agency 4,2021-10-15,627717.55,544558.01,2022-03-04,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8675207663064383,140,0.6340796195669056,0.7734806629834254,0.125,10,False,False,LS341_Municipal Corp. Agency 4_2021-10-15,False,False,True,W006023,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.07530027143788542,False,0.09592020732583872,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.5,Medium,False,2021-10
W006031,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,School Building Repair,School Building Repair in Phulpur District ward 9,PWD Agency 9,2021-03-20,574739.2,508255.13,2021-08-10,In Progress,0,,SYNTHETIC_DEMO_DATA,0.8843230633998865,143,0.6658066102383368,0.7814207650273224,0.0625,3,True,False,LS341_PWD Agency 9_2021-03-20,False,False,True,W006027,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.08967839460767585,False,0.06449504197646116,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.3,Medium,False,2021-03
W006032,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Phulpur District ward 8,Contractor Firm 6,2023-12-19,627875.96,615152.17,2024-07-31,Completed,0,,SYNTHETIC_DEMO_DATA,0.9797351852744929,225,0.634239635090664,1.2430939226519337,0.0625,12,False,False,LS341_Contractor Firm 6_2023-12-19,False,False,True,W006023,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.05639977685556358,False,0.13722957437051797,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.7,Medium,False,2023-12
W006033,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Phulpur District ward 18,Municipal Corp. Agency 4,2023-07-30,574169.68,452823.57,2024-01-24,In Progress,0,,SYNTHETIC_DEMO_DATA,0.7886581019046495,178,1.1917523971480704,0.9888888888888889,0.125,7,False,False,LS341_Municipal Corp. Agency 4_2023-07-30,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.08278456605141377,False,0.0795623563757406,['SHELL_AGENCY_PATTERN'],14.4,Low,False,2023-07
W006034,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Road Construction/Repair,Road Construction/Repair in Phulpur District ward 16,Contractor Firm 10,2023-12-28,2713404.14,2599954.85,2024-08-26,Completed,0,,SYNTHETIC_DEMO_DATA,0.9581893134430023,242,1.375032002865803,1.3519553072625698,0.125,12,False,False,LS341_Contractor Firm 10_2023-12-28,False,False,True,W006028,False,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",2,1,0.04426361209410418,False,0.16375466250840953,"['DUPLICATE_DESCRIPTION', 'SHELL_AGENCY_PATTERN']",26.8,Medium,False,2023-12
W006035,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Library / Reading Room,Library / Reading Room in Phulpur District ward 2,Contractor Firm 14,2023-03-12,334868.67,286602.69,2023-08-08,In Progress,0,,SYNTHETIC_DEMO_DATA,0.855865942908305,149,0.5601585151014815,0.8232044198895028,0.125,3,True,False,LS341_Contractor Firm 14_2023-03-12,False,False,False,,False,['SHELL_AGENCY_PATTERN'],1,1,0.056090329475778744,False,0.13790590986728868,['SHELL_AGENCY_PATTERN'],14.7,Low,False,2023-03
W006036,LS341,Praveen Patel,Uttar Pradesh,Phulpur,Phulpur District,151559884.09,Drainage System,Drainage System in Phulpur District ward 11,Contractor Firm 8,2023-07-20,621631.41,571002.51,2024-01-13,In Progress,0,,SYNTHETIC_DEMO_DATA,0.9185547911744034,177,0.9243070684662593,0.9888268156424581,0.0625,7,False,False,LS341_Contractor Firm 8_2023-07-20,False,False,False,,False,"['SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",2,1,0.11162595989187235,False,0.01652592528943342,"['SHELL_AGENCY_PATTERN', 'CROSS_SCHEME_DUPLICATE']",32.1,Medium,False,2023-07
